"","sample","MDS_D1","MDS_D2","cluster","patient"
"69","17339_3.sorted_H3_2",0.0352513662712609,-0.0154565473256967,"3","17339"
"70","17339_4.sorted_H0_2",0.0275171312933784,-0.0146196876126855,"3","17339"
"71","17339_4.sorted_H1_2",0.0293344902503909,-0.0136597943200388,"3","17339"
"72","17339_4.sorted_H2_2",0.0267766819993775,-0.0145507791629992,"3","17339"
"73","19937_1.sorted_H0_2",0.00351751314704971,0.0194481682232754,"1","19937"
"74","19937_1.sorted_H1_2",0.00246769224387762,0.0191298490236942,"1","19937"
"75","19937_1.sorted_H2_2",0.00476517169879952,0.0203982397067125,"1","19937"
"76","19937_2.sorted_H0_2",0.00604329231229718,0.0209639787649529,"1","19937"
"77","19937_2.sorted_H1_2",0.00434203305446831,0.0184505211555106,"1","19937"
"78","19937_2.sorted_H2_2",0.00378345967764272,0.0204208812817843,"1","19937"
"79","19937_2.sorted_H3_2",0.00787080629717824,0.0213489378695888,"1","19937"
"80","19937_3.sorted_H0_2",0.0114427608159436,0.028039336705206,"1","19937"
"81","19937_3.sorted_H1_2",0.0108023267742213,0.0275291622021837,"1","19937"
"82","19937_3.sorted_H2_2",0.0157221515534087,0.0238896584809844,"1","19937"
"83","22097_1.sorted_H0_2",0.0188523723927931,-0.0107094894195759,"3","22097"
"84","22097_1.sorted_H1_2",0.0181387790710113,-0.0105773231496143,"3","22097"
"85","22097_1.sorted_H2_2",0.0206643157052036,-0.00995421122214893,"3","22097"
"86","22097_2.sorted_H0_2",0.0199694167604077,-0.00881167098695038,"3","22097"
"87","22097_2.sorted_H1_2",0.0181174359552776,-0.00862746288208663,"3","22097"
"88","22097_2.sorted_H2_2",0.0165788966942532,-0.0136546459991389,"3","22097"
"89","22097_3.sorted_H0_2",0.0197966624695079,-0.00960203000819703,"3","22097"
"90","22097_3.sorted_H1_2",0.0197682421398855,-0.00947802197110348,"3","22097"
"91","22097_3.sorted_H2_2",0.0211511438419409,-0.00946700480225499,"3","22097"
"92","22097_3.sorted_H3_2",0.0195073863200108,-0.00856317024388491,"3","22097"
"93","22763_1.sorted_H0_2",-0.0352994697885612,-0.0356663606625088,"2","22763"
"94","22763_1.sorted_H1_2",-0.0348058244460797,-0.0331105799607526,"2","22763"
"95","22763_1.sorted_H2_2",-0.0224710033509321,-0.0235185406973793,"2","22763"
"96","22763_1.sorted_H3_2",-0.0341990528259225,-0.0322424440982499,"2","22763"
"97","22763_2.sorted_H0_1",-0.035923273606505,-0.0339751631887884,"2","22763"
"98","22763_2.sorted_H1_1",-0.0364114327741404,-0.0354268718571823,"2","22763"
"99","22763_2.sorted_H2_1",-0.0343199262855421,-0.0343017960634258,"2","22763"
"100","22763_2.sorted_H3_1",-0.0370864736318628,-0.0356150859306856,"2","22763"
"101","22763_3.sorted_H0_2",-0.0332996660485691,-0.0342854535106418,"2","22763"
"102","22763_3.sorted_H1_2",-0.0323368464209411,-0.0335576692200821,"2","22763"
"103","22763_3.sorted_H2_2",-0.0307827062817556,-0.0306242648670268,"2","22763"
"104","22763_3.sorted_H3_2",-0.0309071083172243,-0.031629615109235,"2","22763"
"105","22763_4.sorted_H0_2",-0.0387077390265363,-0.0410289236737365,"2","22763"
"106","22763_4.sorted_H1_2",-0.0375938641920549,-0.0382316030634785,"2","22763"
"107","22763_4.sorted_H2_2",-0.0361505739129914,-0.0354887991676939,"2","22763"
"108","22763_4.sorted_H3_2",-0.0355108876952287,-0.0388992056739407,"2","22763"
"109","22763_5.sorted_H0_1",-0.0357587152605278,-0.0406466148268602,"2","22763"
"110","22763_5.sorted_H1_1",-0.0358133327452613,-0.0367133085952287,"2","22763"
"111","22763_5.sorted_H2_1",-0.0295283095171677,-0.0285894369723637,"2","22763"
"112","22763_5.sorted_H3_1",-0.0358900857293434,-0.0350102392583821,"2","22763"
"113","22763_6.sorted_H0_1",-0.0353571166481834,-0.0379572152687559,"2","22763"
"114","22763_6.sorted_H1_1",-0.0343751421096582,-0.0348097480135333,"2","22763"
"115","22763_6.sorted_H2_1",-0.0284621951866601,-0.0285606688046378,"2","22763"
"116","22763_6.sorted_H3_1",-0.0346743056364965,-0.0355461836653735,"2","22763"
"117","22763_7.sorted_H0_2",-0.0380340862968697,-0.0402498967581438,"2","22763"
"118","22763_7.sorted_H1_2",-0.0364228058614571,-0.0379947354189606,"2","22763"
"119","22763_7.sorted_H2_2",-0.032215288736981,-0.0325589650104015,"2","22763"
"120","22763_7.sorted_H3_2",-0.0367151030818598,-0.0399386040709249,"2","22763"
"121","22763_8.sorted_H0_2",-0.036246181322298,-0.0388440996721341,"2","22763"
"122","22763_8.sorted_H1_2",-0.036315906525107,-0.038123914185382,"2","22763"
"123","22763_8.sorted_H2_2",-0.0346558948577357,-0.0385866826426378,"2","22763"
"124","22763_8.sorted_H3_2",-0.0343150444845143,-0.0383914336509214,"2","22763"
"125","22828_1.sorted_H0_2",-0.0154879341243464,0.00762131710137588,"1","22828"
"126","22828_1.sorted_H1_2",-0.0156143624486438,0.00822688710973791,"1","22828"
"127","22828_1.sorted_H2_2",-0.0150548096843919,0.0093970685071083,"1","22828"
"128","22828_2.sorted_H0_1",-0.0126712019545913,0.00842569527810834,"1","22828"
"129","22828_2.sorted_H1_1",-0.0129436066806042,0.00806934543760886,"1","22828"
"130","22828_2.sorted_H2_1",-0.00967575844931055,0.00662470411980336,"1","22828"
"131","22828_2.sorted_H3_1",-0.0127187710574228,0.00899024586082472,"1","22828"
"132","22828_3.sorted_H0_2",-0.0112241101984203,0.00973966429192444,"1","22828"
"133","22828_3.sorted_H1_2",-0.0100319481884507,0.0111646439269436,"1","22828"
"134","22828_3.sorted_H2_2",-0.00970535992376421,0.00891535397155728,"1","22828"
"135","22828_4.sorted_H0_2",-0.012315675553539,0.0103913610278575,"1","22828"
"136","22828_4.sorted_H1_2",-0.0120623500444669,0.00788553270126842,"1","22828"
"137","22828_4.sorted_H2_2",-0.0107113450830331,0.0102575212055632,"1","22828"
"138","22828_4.sorted_H3_2",-0.0128818429898608,0.00959652852893107,"1","22828"
"139","22828_5.sorted_H0_1",-0.00893796744990021,0.00645410908744218,"1","22828"
"140","22828_5.sorted_H1_1",-0.00770548756060077,0.00642980739070986,"1","22828"
"141","22828_5.sorted_H2_1",-0.0079297125927636,0.00790538757090733,"1","22828"
"142","22828_5.sorted_H3_1",-0.0100172773993752,0.00916298269295628,"1","22828"
"143","22828_6.sorted_H0_1",-0.00829910180145847,0.00781550358823329,"1","22828"
"144","22828_6.sorted_H1_1",-0.00857140684337863,0.00766308585944619,"1","22828"
"145","22828_6.sorted_H2_1",-0.0150081328231889,-0.00123014178472981,"1","22828"
"146","22828_6.sorted_H3_1",-0.0081528659123425,0.00718579343633136,"1","22828"
"147","23271_1.sorted_H0_4",0.00712154750875778,-0.00562697825470284,"1","23271"
"148","23271_2.sorted_H2_1",0.00564027414722708,0.00277223287260457,"1","23271"
"149","23271_3.sorted_H0_2",0.00781170862421849,-0.000686325847761868,"1","23271"
"150","23271_3.sorted_H2_2",0.00920425464689996,0.00326520333643892,"1","23271"
"151","26892_1.sorted_H0_1",0.0459854835254894,-0.0226782632071681,"3","26892"
"152","26892_1.sorted_H1_1",0.0370043052613293,-0.0190248802400416,"3","26892"
"153","26892_1.sorted_H2_1",0.0435480085238524,-0.0211873737963341,"3","26892"
"154","26892_1.sorted_H3_1",0.0452130154750763,-0.0228554351574827,"3","26892"
"155","26892_2.sorted_H0_2",0.0454622291842872,-0.0236336733011778,"3","26892"
"156","26892_2.sorted_H1_2",0.0375030987035783,-0.0233661744463916,"3","26892"
"157","26892_2.sorted_H2_2",0.0451702478113831,-0.022749741789427,"3","26892"
"158","26892_2.sorted_H3_2",0.0479438701919021,-0.0233329851431567,"3","26892"
"159","26892_3.sorted_H0_2",0.0441304308198955,-0.0233312098317507,"3","26892"
"160","26892_3.sorted_H1_2",0.0465116392868988,-0.0226599836111249,"3","26892"
"161","26892_3.sorted_H2_2",0.044796989237987,-0.0217636536222268,"3","26892"
"162","26892_4.sorted_H0_1",0.0480063056135203,-0.0224374505786355,"3","26892"
"163","26892_4.sorted_H1_1",0.0396910471649751,-0.0175020635154197,"3","26892"
"164","26892_4.sorted_H2_1",0.0449105878989286,-0.0230009846456152,"3","26892"
"165","26892_4.sorted_H3_1",0.0485325380706789,-0.0231624268781646,"3","26892"
"166","26892_5.sorted_H0_1",0.0435980044732653,-0.0234510048403506,"3","26892"
"167","26892_5.sorted_H1_1",0.0307557420517303,-0.024026575831519,"3","26892"
"168","26892_5.sorted_H2_1",0.0376221514459528,-0.0246441059077789,"3","26892"
"169","26892_5.sorted_H3_1",0.0429137725306062,-0.0233360918158569,"3","26892"
"170","26892_6.sorted_H0_2",0.0474734712831548,-0.0221077836138241,"3","26892"
"171","26892_6.sorted_H1_2",0.039194188719693,-0.0183722346015822,"3","26892"
"172","26892_6.sorted_H2_2",0.0457859092352554,-0.0244639707341146,"3","26892"
"173","26892_6.sorted_H3_2",0.0481294471754322,-0.0229205067459006,"3","26892"
"174","26892_7.sorted_H0_1",0.0464485279725929,-0.0232679889320913,"3","26892"
"175","26892_7.sorted_H1_1",0.0393486683291883,-0.0210764863458433,"3","26892"
"176","26892_7.sorted_H2_1",0.0437796452456616,-0.0245734067008864,"3","26892"
"177","26892_7.sorted_H3_1",0.045984640527665,-0.0234783725824799,"3","26892"
"178","28545_1.sorted_H0_2",-0.0187713338173822,0.00809851974217405,"1","28545"
"179","28545_1.sorted_H1_2",-0.0171011772546586,0.00523899865916165,"1","28545"
"180","28545_1.sorted_H2_2",-0.0179239852447798,0.00720040269272844,"1","28545"
"181","28545_1.sorted_H3_2",-0.0178907734661565,0.0060380825710652,"1","28545"
"182","28545_2.sorted_H0_3",-0.0174798152529403,0.012414029890767,"1","28545"
"183","28545_2.sorted_H1_3",-0.0181958937086336,0.0120940058011507,"1","28545"
"184","28545_3.sorted_H0_2",-0.0182378738712869,0.0104293441140451,"1","28545"
"185","28545_3.sorted_H1_2",-0.0177436922141775,0.00954123258301869,"1","28545"
"186","28545_3.sorted_H2_2",-0.0181969782771971,0.0105555856295997,"1","28545"
"187","28545_4.sorted_H0_3",-0.0165868497394196,0.0101059374468317,"1","28545"
"188","28545_4.sorted_H1_3",-0.0147543339263,0.00978222898933156,"1","28545"
"189","28545_5.sorted_H0_2",-0.0189709271068524,0.00981476736608645,"1","28545"
"190","28545_5.sorted_H1_2",-0.0189144515950137,0.00902396144665444,"1","28545"
"191","28545_5.sorted_H2_2",-0.017604969761003,0.00853319432075127,"1","28545"
"192","28841_1.sorted_H0_2",0.0114667914355512,-0.0122320681666977,"3","28841"
"193","28841_1.sorted_H1_2",0.0118242557534204,-0.0126984489279736,"3","28841"
"194","28841_1.sorted_H2_2",0.00706429065236134,-0.00948811784742481,"3","28841"
"195","28841_2.sorted_H0_2",0.0205055702314465,-0.0149810117767996,"3","28841"
"196","28841_2.sorted_H1_2",0.021643418516394,-0.0168770466366246,"3","28841"
"197","28841_2.sorted_H2_2",0.0209134471511411,-0.014710328739879,"3","28841"
"198","28841_2.sorted_H3_2",0.0179155099045675,-0.0140964342449896,"3","28841"
"199","29219_1.sorted_H0_3",0.0152606019639651,-0.0025653996692206,"3","29219"
"200","29219_1.sorted_H1_3",0.0151386829703737,-0.00221682809604413,"3","29219"
"201","29219_2.sorted_H0_2",0.0215800690089059,-0.00877182866705425,"3","29219"
"202","29219_2.sorted_H1_2",0.0216296835958718,-0.00857098705528488,"3","29219"
"203","29219_2.sorted_H2_2",0.0203507629648242,-0.00838001897979591,"3","29219"
"204","29219_3.sorted_H0_2",0.0204675791766336,-0.00734785009507213,"3","29219"
"205","29219_3.sorted_H1_2",0.0200322429788345,-0.00822666379634729,"3","29219"
"206","29219_3.sorted_H2_2",0.0215810738130381,-0.00689066300612754,"3","29219"
"207","29219_3.sorted_H3_2",0.018286240290865,-0.00655572578363456,"3","29219"
"208","29447_1.sorted_H0_2",-0.016480554579466,0.00676773952053279,"1","29447"
"209","29447_1.sorted_H1_2",-0.0162378752602923,0.006532614366616,"1","29447"
"210","29447_1.sorted_H2_2",-0.00861056712988063,0.00569473410625685,"1","29447"
"211","29447_2.sorted_H0_2",-0.0159536142245281,0.0107379948366388,"1","29447"
"212","29447_2.sorted_H1_2",-0.0114985296404949,0.0127402174560475,"1","29447"
"213","29447_2.sorted_H2_2",-0.0159128238908686,0.00958547232578817,"1","29447"
"214","29447_2.sorted_H3_2",-0.0154701201328191,0.00983036218298533,"1","29447"
"215","29447_3.sorted_H0_2",-0.0154094774658959,0.00772199457250613,"1","29447"
"216","29447_3.sorted_H1_2",-0.014824642070539,0.00890514881579351,"1","29447"
"217","29447_3.sorted_H2_2",-0.0145243374858968,0.00693548822503883,"1","29447"
"218","29447_3.sorted_H3_2",-0.0173006900842515,0.00682888849810968,"1","29447"
"219","29447_4.sorted_H0_2",-0.0161914669534635,0.00886583722240657,"1","29447"
"220","29447_4.sorted_H1_2",-0.0182329411285972,0.00521062518552857,"1","29447"
"221","29447_4.sorted_H2_2",-0.0162974246087544,0.00670440227638714,"1","29447"
"222","29447_4.sorted_H3_2",-0.0158043221377327,0.00538721264517442,"1","29447"
"223","31254_1.sorted_H0_2",-0.00225456084763786,-0.00116893081771757,"1","31254"
"224","31254_1.sorted_H1_2",-0.00208504964785523,-0.00201531006024673,"1","31254"
"225","31254_1.sorted_H2_2",-0.000749414641331805,-0.00246831041351266,"1","31254"
"226","31254_2.sorted_H0_2",-0.000776316536465219,-0.00154941963333524,"1","31254"
"227","31254_2.sorted_H1_2",-0.000488572895686106,-0.00281562623790379,"1","31254"
"228","31254_2.sorted_H2_2",-0.000274843566351974,0.000571397661833305,"1","31254"
"229","31254_2.sorted_H3_2",0.00233998237582404,-0.00159328224554117,"1","31254"
"230","31254_3.sorted_H0_2",-0.00299489696718239,-0.00499697350422118,"1","31254"
"231","31254_3.sorted_H1_2",0.000827626873533326,-0.00239919408537265,"1","31254"
"232","31254_3.sorted_H2_2",-0.00272705388932257,-0.00417254440645572,"1","31254"
"233","31254_3.sorted_H3_2",-0.000649843118713391,-0.00146644116016071,"1","31254"
"234","31254_4.sorted_H0_2",8.19275359547459e-05,-0.00356153304761618,"1","31254"
"235","31254_4.sorted_H1_2",0.00164338702609808,-0.00160505036861572,"1","31254"
"236","31254_4.sorted_H2_2",0.00187379905540294,-0.0046584499182644,"1","31254"
"237","34253_1.sorted_H0_1",0.00354634799308941,0.00542686196809729,"1","34253"
"238","34253_1.sorted_H1_1",-0.000229468251188016,0.0133801469452904,"1","34253"
"239","34253_1.sorted_H2_1",-0.000127505737407206,0.0152288810669751,"1","34253"
"240","34253_1.sorted_H3_1",-0.000961812830336321,0.0138882954331263,"1","34253"
"241","34253_2.sorted_H1_2",0.000505210140949186,0.0137566007236126,"1","34253"
"242","34253_2.sorted_H2_2",-0.00028506883794274,0.0128629840140269,"1","34253"
"243","47939_1.sorted_H0_2",0.00261337632092941,0.00340472303183255,"1","47939"
"244","47939_1.sorted_H1_2",0.0029102107774173,0.00511966280612884,"1","47939"
"245","47939_1.sorted_H2_2",0.00306307651638446,0.00329801726810598,"1","47939"
"246","47939_1.sorted_H3_2",0.000592808085192095,0.00449584930405763,"1","47939"
"247","47939_2.sorted_H0_2",0.0033419633062616,0.00430500436252903,"1","47939"
"248","47939_2.sorted_H1_2",0.00306259365865088,0.00416824945111093,"1","47939"
"249","47939_2.sorted_H2_2",0.00324571161003287,0.00559878644011976,"1","47939"
"250","47939_3.sorted_H0_1",0.00350279272733701,0.00485953779149296,"1","47939"
"251","47939_3.sorted_H1_1",0.00216429409452967,0.00526885716512793,"1","47939"
"252","47939_3.sorted_H2_1",0.00262792423998853,0.00340236682252613,"1","47939"
"253","47939_3.sorted_H3_1",0.00129826269986483,0.00525388582648764,"1","47939"
