"","sample","MDS_D1","MDS_D2","cluster","patient"
"37","22828_2_-_504195_S39_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.00917990945279546,-0.00635249334526483,"3","22828"
"38","22828_3_-_504208_S52_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.00575216575044252,-0.00675145815091877,"3","22828"
"39","22828_4_-_X145364-R_S95_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.00761675269275007,-0.00703554669545238,"3","22828"
"40","22828_5_-_504221_S65_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.00662617080758403,-0.0041008161902091,"3","22828"
"41","22828_6_-_504227_S71_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.00291164451843542,-0.000915608535961288,"3","22828"
"42","23271_1_-_504233_S77_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00559747714100617,0.0109396397160596,"3","23271"
"43","23271_2_-_504184_S28_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00657374879994046,-0.0062627994028889,"3","23271"
"44","23271_3_-_504190_S34_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00421731031638567,0.00246834560170205,"3","23271"
"45","26892_1_-_83476_S27_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.044207408857649,0.0266298911379062,"1","26892"
"46","26892_2_-_504193_S37_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0438314948829551,0.0280652205365535,"1","26892"
"47","26892_3_-_100888_S14_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0439338309689528,0.027680593892993,"1","26892"
"48","26892_4_-_TASPX100711_S29_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0453355289516423,0.0261354291005764,"1","26892"
"49","26892_5_-_504212_S56_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0427430715067553,0.0278064420558075,"1","26892"
"50","26892_6_-_X160138_S81_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0462341713964226,0.0270062146513109,"1","26892"
"51","26892_7_-_504224_S68_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0441859957999366,0.027355508272875,"1","26892"
"52","28545_1_-_X84994_S90_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.012277281248671,-0.00297013027527297,"3","28545"
"53","28545_2_-_504191_S35_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0110292989520372,-0.0066254129375878,"3","28545"
"54","28545_3_-_504196_S40_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0122351646739543,-0.00181177382414485,"3","28545"
"55","28545_4_-_504206_S50_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.00587993164449189,-0.0109100015930136,"3","28545"
"56","28545_5_-_504214_S58_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0116555270682721,-0.00375385150769053,"3","28545"
"57","28841_1_-_504235_S79_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.014206974214498,0.00795222525793763,"1","28841"
"58","28841_2_-_504200_S44_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0164662298793064,0.0153634885012289,"1","28841"
"59","29219_1_-_84864_S47_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00948089068081091,0.00351752352492,"3","29219"
"60","29219_2_-_83456_S87_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0177086351818615,0.00888914919882276,"1","29219"
"61","29219_3_-_TASPX100702_S59_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0182284634268688,0.00855587631857972,"1","29219"
"62","29447_1_-_X83354_S92_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0152950351515627,-0.000651945543109422,"3","29447"
"63","29447_2_-_504201_S45_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0124466737053243,-0.00199427200300262,"3","29447"
"64","29447_3_-_X100748_S73_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.011216144952237,-0.0020364389326299,"3","29447"
"65","29447_4_-_504223_S67_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0111525758958475,-0.00296339016641985,"3","29447"
"66","31254_1_-_105090_S50_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00342711102006087,0.0042462294995458,"3","31254"
"67","31254_2_-_130945_S2_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00405154213416866,0.0046495351048318,"3","31254"
"68","31254_3_-_504209_S53_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00328014338797913,0.00590723211416845,"3","31254"
"69","34253_1_-_83351_S15_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0013490743064125,-0.0212220207684657,"3","34253"
"70","34253_2_-_TASPX100926_S26_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.000953957689599827,-0.0225260190380415,"3","34253"
"71","47939_1_-_105257_S39_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00456695872549376,-0.00306626396219747,"3","47939"
"72","47939_2_-_X145656_S76_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00672903777777819,-0.00306562122029229,"3","47939"
"73","47939_3_-_504226_S70_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00576455346569788,-0.00238889302204961,"3","47939"
