"","sample","MDS_D1","MDS_D2","cluster","patient"
"138","28545_5.sorted_H0_2",0.00141651060770463,0.0165446886802704,"5","28545"
"139","28545_5.sorted_H1_2",0.000552947394115428,0.0163431803379886,"5","28545"
"140","28545_5.sorted_H2_2",0.00195551296075013,0.0153390141133486,"5","28545"
"141","28841_1.sorted_H0_2",0.00164880111083999,-0.0160169653568427,"4","28841"
"142","28841_1.sorted_H1_2",0.00123312539578184,-0.0165743425409394,"4","28841"
"143","28841_1.sorted_H2_2",-0.000944122860342904,-0.0104209764103866,"4","28841"
"144","28841_2.sorted_H0_2",0.00864378080666339,-0.0216938960256701,"4","28841"
"145","28841_2.sorted_H1_2",0.00840181664460286,-0.0242085170223904,"4","28841"
"146","28841_2.sorted_H2_2",0.00960642138445904,-0.0225041456697908,"4","28841"
"147","28841_2.sorted_H3_2",0.00686505117388633,-0.0193860020608529,"4","28841"
"148","29447_1.sorted_H0_2",0.000135376896304534,0.0168059553305989,"5","29447"
"149","29447_1.sorted_H1_2",0.000823694065018786,0.0176572940696464,"5","29447"
"150","29447_1.sorted_H2_2",0.00416853116111944,0.0123675382663419,"5","29447"
"151","29447_2.sorted_H0_2",0.00459606470869357,0.0189745692834162,"5","29447"
"152","29447_2.sorted_H1_2",0.00914338445279391,0.0179558897281637,"5","29447"
"153","29447_2.sorted_H2_2",0.00288508306614941,0.0171275462143823,"5","29447"
"154","29447_2.sorted_H3_2",0.00359641207335845,0.018256581309189,"5","29447"
"155","29447_3.sorted_H0_2",0.00239572616003516,0.0173568810448234,"5","29447"
"156","29447_3.sorted_H1_2",0.002624283203867,0.0175545382214195,"5","29447"
"157","29447_3.sorted_H2_2",0.00204236472313037,0.0147636715774199,"5","29447"
"158","29447_3.sorted_H3_2",0.000101890037165333,0.0183139407043948,"5","29447"
"159","29447_4.sorted_H0_2",0.00259775855082637,0.0181451719442642,"5","29447"
"160","29447_4.sorted_H1_2",-0.00125128828564853,0.0171242111760226,"5","29447"
"161","29447_4.sorted_H2_2",0.00190234197368077,0.0158468688729535,"5","29447"
"162","29447_4.sorted_H3_2",0.00136422243854083,0.0151485473246536,"5","29447"
"163","47939_1.sorted_H0_2",0.006169723753563,-0.00438822023209164,"4","47939"
"164","47939_1.sorted_H1_2",0.00728444230341017,-0.00315196802460781,"4","47939"
"165","47939_1.sorted_H2_2",0.00630897660715693,-0.00450281855314427,"4","47939"
"166","47939_1.sorted_H3_2",0.00489171282526489,-0.00272041839791973,"4","47939"
"167","47939_2.sorted_H0_2",0.00813006964914567,-0.00388481549976018,"4","47939"
"168","47939_2.sorted_H1_2",0.00728111001539356,-0.00377216655475355,"4","47939"
"169","47939_2.sorted_H2_2",0.00723224413349104,-0.00242901098890268,"4","47939"
"170","47939_3.sorted_H0_1",0.00751639215040596,-0.00418574052519574,"4","47939"
"171","47939_3.sorted_H1_1",0.00739931476638461,-0.00294730723349188,"4","47939"
"172","47939_3.sorted_H2_1",0.00598233879395704,-0.00456165997770192,"4","47939"
"173","47939_3.sorted_H3_1",0.00710425723773741,-0.000922067353595464,"4","47939"
