"","sample","MDS_D1","MDS_D2","cluster","patient"
"14","22763_2_-_504189_S33_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0443155071692557,-0.0214752380494956,"4","22763"
"15","22763_3_-_504197_S41_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0472029739628657,-0.0255154407074531,"4","22763"
"16","22763_4_-_504205_S49_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0524542085040256,-0.0263749697165276,"4","22763"
"17","22763_5_-_504207_S51_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0491017926474364,-0.025627531386486,"4","22763"
"18","22763_6_-_504218_S62_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0473396340185152,-0.0263804059500873,"4","22763"
"19","22763_7_-_504225_S69_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0512719121056616,-0.0269733733659838,"4","22763"
"20","22763_8_-_504228_S72_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0516546760477802,-0.0263429209898514,"4","22763"
"21","22828_1_-_X83322_S89_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00201613376325731,0.0234246874612641,"3","22828"
"22","22828_2_-_504195_S39_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00165818746056582,0.0225267109585337,"3","22828"
"23","22828_3_-_504208_S52_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.00208876272475225,0.0225613414744792,"3","22828"
"24","22828_4_-_X145364-R_S95_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.000294883163856938,0.0231198809547745,"3","22828"
"25","22828_5_-_504221_S65_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0012674965870615,0.0143387720989236,"3","22828"
"26","22828_6_-_504227_S71_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.00146392966931593,0.0125720354062731,"3","22828"
"27","26892_1_-_83476_S27_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0389823355307388,-0.040193589295693,"2","26892"
"28","26892_2_-_504193_S37_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0383269273324453,-0.0403358220721929,"2","26892"
"29","26892_3_-_100888_S14_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0384056520042751,-0.0407905289366198,"2","26892"
"30","26892_4_-_TASPX100711_S29_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0403924986428248,-0.0396782227387908,"2","26892"
"31","26892_5_-_504212_S56_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.03727797567652,-0.041960053445529,"2","26892"
"32","26892_6_-_X160138_S81_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0409014308209897,-0.0407819840971306,"2","26892"
"33","26892_7_-_504224_S68_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0390526318179614,-0.0404164241471509,"2","26892"
"34","28545_1_-_X84994_S90_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.004278420190867,0.0159534304741831,"3","28545"
"35","28545_2_-_504191_S35_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00207716506186009,0.0196169335322992,"3","28545"
"36","28545_3_-_504196_S40_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00456736487432834,0.0146502783581486,"3","28545"
"37","28545_4_-_504206_S50_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.00396715257711093,0.0199005443257296,"3","28545"
"38","28545_5_-_504214_S58_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00341780875734231,0.0165771891929548,"3","28545"
"39","28841_1_-_504235_S79_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0115343028514366,-0.0121401441120726,"1","28841"
"40","28841_2_-_504200_S44_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.0118706984576938,-0.0187544927730343,"1","28841"
"41","29447_1_-_X83354_S92_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.0094419339281623,0.0167940996434227,"3","29447"
"42","29447_2_-_504201_S45_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00700634176323703,0.0161692387796092,"3","29447"
"43","29447_3_-_X100748_S73_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00552894061984113,0.0163284226595256,"3","29447"
"44","29447_4_-_504223_S67_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",0.00521199419283116,0.016501918469124,"3","29447"
"45","47939_1_-_105257_S39_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.00918335299448281,-0.00481182396150531,"1","47939"
"46","47939_2_-_X145656_S76_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.011406874827881,-0.00516357421504074,"1","47939"
"47","47939_3_-_504226_S70_ConsensusRound1_GapsFilled_assembled_to_AF411967_FULL_consensus_sequence",-0.00982931691244926,-0.0060802515309074,"1","47939"
